opportunity_id,account_id,rep_id,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed
O00268,A0497,R018,Outbound,Closed Lost,11100.0,2025-07-26,2025-08-27,2025-Q3,false,true
O00269,A0557,R020,Referral,Closed Lost,168100.0,2024-11-27,2025-06-24,2025-Q2,false,true
O00270,A0568,R017,Inbound,Closed Lost,129600.0,2024-03-11,2024-10-22,2024-Q4,false,true
O00271,A0376,R014,Inbound,Closed Won,41500.0,2024-01-01,2024-04-19,2024-Q2,true,true
O00272,A0373,R022,Outbound,Closed Lost,13800.0,2024-09-01,2024-10-05,2024-Q4,false,true
O00273,A0397,R009,Outbound,Closed Lost,10500.0,2025-06-20,2025-08-16,2025-Q3,false,true
O00274,A0331,R013,Inbound,Proposal,24800.0,2025-10-18,,2025-Q4,,false
O00275,A0033,R009,Partner,Closed Won,5900.0,2024-04-19,2024-06-03,2024-Q2,true,true
O00276,A0398,R024,Inbound,Closed Lost,12400.0,2025-05-16,2025-07-02,2025-Q3,false,true
O00277,A0227,R019,Outbound,Closed Won,75700.0,2024-03-13,2024-04-28,2024-Q2,true,true
O00278,A0082,R018,Event,Closed Lost,8400.0,2025-10-16,2025-11-02,2025-Q4,false,true
O00279,A0378,R002,Event,Closed Lost,10900.0,2025-09-23,2025-10-24,2025-Q4,false,true
O00280,A0080,R009,Outbound,Closed Won,4500.0,2025-06-15,2025-07-05,2025-Q3,true,true
O00281,A0198,R017,Event,Closed Lost,258700.0,2025-08-06,2025-12-19,2025-Q4,false,true
O00282,A0591,R012,Outbound,Proposal,13500.0,2025-11-21,,2025-Q4,,false
O00283,A0517,R010,Referral,Closed Lost,51100.0,2025-11-04,2026-01-08,2026-Q1,false,true
O00284,A0564,R010,Partner,Closed Lost,65400.0,2025-01-15,2025-04-22,2025-Q2,false,true
O00285,A0247,R017,Referral,Closed Lost,376400.0,2025-01-19,2025-09-06,2025-Q3,false,true
O00286,A0459,R013,Outbound,Closed Lost,78900.0,2024-01-01,2024-02-19,2024-Q1,false,true
O00287,A0310,R002,Event,Closed Won,6200.0,2024-11-03,2024-12-01,2024-Q4,true,true
O00288,A0283,R021,Inbound,Closed Lost,11600.0,2025-06-07,2025-07-26,2025-Q3,false,true
O00289,A0472,R010,Inbound,Closed Lost,34400.0,2024-06-08,2024-08-09,2024-Q3,false,true
O00290,A0263,R011,Partner,Closed Lost,9000.0,2024-04-04,2024-05-24,2024-Q2,false,true
O00291,A0333,R018,Outbound,Closed Lost,15400.0,2024-06-26,2024-08-10,2024-Q3,false,true
O00292,A0098,R022,Outbound,Closed Lost,3600.0,2025-10-19,2025-11-21,2025-Q4,false,true
O00293,A0058,R012,Event,Closed Lost,9200.0,2024-12-22,2025-02-01,2025-Q1,false,true
O00294,A0233,R017,Inbound,Qualification,97300.0,2025-10-11,,2025-Q4,,false
O00295,A0227,R004,Outbound,Closed Lost,78200.0,2024-02-21,2024-05-26,2024-Q2,false,true
O00296,A0093,R017,Inbound,Closed Won,331600.0,2025-03-18,2025-08-29,2025-Q3,true,true
O00297,A0488,R019,Outbound,Closed Won,42700.0,2024-02-20,2024-06-14,2024-Q2,true,true
O00298,A0134,R008,Outbound,Closed Lost,6000.0,2025-05-07,2025-06-25,2025-Q2,false,true
O00299,A0575,R022,Outbound,Closed Won,6600.0,2025-06-20,2025-07-19,2025-Q3,true,true
O00300,A0590,R005,Inbound,Closed Lost,9200.0,2024-04-25,2024-06-20,2024-Q2,false,true
O00301,A0353,R019,Event,Proposal,65700.0,2025-11-02,,2025-Q4,,false
O00302,A0150,R018,Partner,Closed Lost,6000.0,2024-02-15,2024-03-14,2024-Q1,false,true
O00303,A0088,R017,Event,Closed Lost,383700.0,2024-02-25,2024-07-26,2024-Q3,false,true
O00304,A0295,R001,Inbound,Closed Lost,36900.0,2024-12-17,2025-02-14,2025-Q1,false,true
O00305,A0551,R006,Outbound,Closed Won,50400.0,2024-07-27,2024-11-18,2024-Q4,true,true
O00306,A0145,R017,Inbound,Closed Lost,369900.0,2025-01-20,2025-09-16,2025-Q3,false,true
O00307,A0062,R011,Partner,Closed Won,12300.0,2024-07-24,2024-09-20,2024-Q3,true,true
O00308,A0009,R005,Partner,Closed Lost,7100.0,2025-02-01,2025-03-29,2025-Q1,false,true
O00309,A0111,R001,Referral,Closed Lost,32300.0,2024-10-26,2025-01-28,2025-Q1,false,true
O00310,A0102,R012,Outbound,Closed Won,11000.0,2025-05-11,2025-07-02,2025-Q3,true,true
O00311,A0469,R021,Inbound,Closed Lost,6700.0,2024-01-23,2024-02-08,2024-Q1,false,true
O00312,A0403,R008,Inbound,Closed Lost,13300.0,2024-01-19,2024-02-24,2024-Q1,false,true
O00313,A0514,R011,Referral,Closed Lost,6900.0,2024-03-04,2024-04-27,2024-Q2,false,true
O00314,A0031,R016,Partner,Closed Lost,27400.0,2024-10-13,2024-12-25,2024-Q4,false,true
O00315,A0090,R013,Outbound,Closed Lost,43900.0,2025-06-17,2025-08-30,2025-Q3,false,true
O00316,A0320,R022,Inbound,Closed Won,11100.0,2024-12-03,2025-01-14,2025-Q1,true,true
O00317,A0555,R024,Outbound,Closed Lost,7600.0,2024-07-26,2024-08-17,2024-Q3,false,true
O00318,A0139,R015,Inbound,Closed Lost,17000.0,2024-05-28,2024-07-22,2024-Q3,false,true
O00319,A0571,R021,Partner,Closed Lost,7800.0,2024-05-01,2024-05-26,2024-Q2,false,true
O00320,A0327,R020,Event,Closed Lost,221800.0,2025-02-25,2025-08-11,2025-Q3,false,true
O00321,A0281,R008,Referral,Closed Won,5000.0,2024-07-11,2024-07-31,2024-Q3,true,true
O00322,A0274,R022,Partner,Closed Won,6500.0,2025-08-03,2025-09-25,2025-Q3,true,true
O00323,A0368,R005,Partner,Closed Lost,10500.0,2025-05-03,2025-05-25,2025-Q2,false,true
O00324,A0383,R017,Inbound,Closed Won,231600.0,2025-01-31,2025-09-03,2025-Q3,true,true
O00325,A0419,R002,Inbound,Closed Lost,6300.0,2024-10-03,2024-11-12,2024-Q4,false,true
O00326,A0210,R003,Inbound,Closed Lost,71800.0,2024-06-30,2024-10-09,2024-Q4,false,true
O00327,A0469,R009,Event,Closed Lost,14600.0,2025-03-13,2025-04-21,2025-Q2,false,true
O00328,A0321,R015,Event,Closed Lost,11900.0,2025-09-18,2025-11-07,2025-Q4,false,true
O00329,A0040,R021,Event,Closed Lost,9900.0,2024-04-21,2024-06-02,2024-Q2,false,true
O00330,A0252,R021,Outbound,Closed Won,17800.0,2025-07-04,2025-08-12,2025-Q3,true,true
O00331,A0051,R006,Event,Closed Lost,42700.0,2024-10-25,2025-02-03,2025-Q1,false,true
O00332,A0473,R008,Outbound,Closed Won,12200.0,2025-03-08,2025-04-09,2025-Q2,true,true
O00333,A0146,R014,Event,Qualification,23600.0,2025-10-23,,2025-Q4,,false
O00334,A0560,R008,Outbound,Closed Won,7900.0,2025-02-06,2025-03-18,2025-Q1,true,true
O00335,A0207,R018,Partner,Closed Lost,7900.0,2024-04-02,2024-05-02,2024-Q2,false,true
O00336,A0168,R003,Inbound,Closed Lost,61800.0,2024-04-03,2024-06-01,2024-Q2,false,true
O00337,A0394,R021,Event,Closed Lost,8700.0,2025-09-18,2025-10-12,2025-Q4,false,true
O00338,A0344,R017,Outbound,Closed Lost,137200.0,2024-06-15,2024-10-20,2024-Q4,false,true
O00339,A0317,R014,Inbound,Closed Won,25300.0,2024-10-22,2024-12-29,2024-Q4,true,true
O00340,A0260,R002,Inbound,Closed Lost,15800.0,2025-04-14,2025-05-29,2025-Q2,false,true
O00341,A0506,R006,Outbound,Closed Lost,58900.0,2024-08-10,2024-12-08,2024-Q4,false,true
O00342,A0007,R009,Event,Closed Lost,12300.0,2025-07-14,2025-08-14,2025-Q3,false,true
O00343,A0051,R004,Event,Closed Won,58500.0,2024-05-31,2024-07-22,2024-Q3,true,true
O00344,A0592,R022,Outbound,Closed Won,16800.0,2024-11-01,2024-12-06,2024-Q4,true,true
O00345,A0183,R008,Event,Closed Lost,12200.0,2025-11-19,2025-12-21,2025-Q4,false,true
O00346,A0182,R020,Outbound,Qualification,378100.0,2025-08-15,,2025-Q3,,false
O00347,A0070,R015,Partner,Closed Won,7400.0,2025-07-17,2025-08-04,2025-Q3,true,true
O00348,A0282,R010,Outbound,Closed Lost,50500.0,2025-06-23,2025-09-28,2025-Q3,false,true
O00349,A0112,R022,Partner,Closed Lost,17800.0,2025-10-06,2025-11-22,2025-Q4,false,true
O00350,A0295,R013,Partner,Closed Lost,34100.0,2025-09-15,2025-12-09,2025-Q4,false,true
O00351,A0133,R022,Outbound,Closed Lost,10800.0,2025-07-30,2025-09-13,2025-Q3,false,true
O00352,A0185,R022,Inbound,Closed Won,7400.0,2024-08-26,2024-10-24,2024-Q4,true,true
O00353,A0477,R023,Outbound,Closed Lost,67600.0,2024-04-30,2024-07-10,2024-Q3,false,true
O00354,A0342,R010,Inbound,Closed Won,18700.0,2025-07-27,2025-10-07,2025-Q4,true,true
O00355,A0070,R011,Inbound,Closed Lost,11200.0,2024-11-03,2024-12-19,2024-Q4,false,true
O00356,A0342,R010,Inbound,Closed Won,56200.0,2025-02-09,2025-06-06,2025-Q2,true,true
O00357,A0339,R012,Outbound,Closed Lost,16700.0,2025-11-19,2026-01-02,2026-Q1,false,true
O00358,A0472,R016,Partner,Closed Lost,66600.0,2024-12-09,2025-03-23,2025-Q1,false,true
O00359,A0534,R007,Outbound,Closed Won,52400.0,2025-08-01,2025-10-25,2025-Q4,true,true
O00360,A0340,R012,Referral,Closed Won,7200.0,2024-03-08,2024-03-31,2024-Q1,true,true
O00361,A0548,R008,Event,Closed Lost,8800.0,2025-08-07,2025-09-28,2025-Q3,false,true
O00362,A0316,R010,Inbound,Closed Lost,43700.0,2024-02-02,2024-04-21,2024-Q2,false,true
O00363,A0463,R007,Event,Closed Won,36700.0,2024-08-09,2024-11-29,2024-Q4,true,true
O00364,A0207,R005,Outbound,Closed Lost,3400.0,2025-03-30,2025-05-15,2025-Q2,false,true
O00365,A0195,R012,Inbound,Closed Won,16100.0,2025-05-10,2025-07-09,2025-Q3,true,true
O00366,A0101,R021,Outbound,Closed Won,6100.0,2025-11-23,2025-12-15,2025-Q4,true,true
O00367,A0535,R005,Outbound,Closed Lost,17000.0,2024-01-05,2024-02-07,2024-Q1,false,true
O00368,A0090,R010,Partner,Closed Lost,24400.0,2025-04-23,2025-06-12,2025-Q2,false,true
O00369,A0024,R022,Inbound,Closed Lost,16400.0,2024-11-15,2025-01-08,2025-Q1,false,true
O00370,A0284,R016,Inbound,Closed Lost,59600.0,2024-11-22,2025-03-03,2025-Q1,false,true
O00371,A0118,R002,Outbound,Closed Won,10700.0,2025-09-29,2025-11-17,2025-Q4,true,true
O00372,A0327,R020,Inbound,Closed Won,263700.0,2024-05-24,2024-11-02,2024-Q4,true,true
O00373,A0347,R021,Partner,Closed Lost,5000.0,2025-03-30,2025-04-16,2025-Q2,false,true
O00374,A0109,R015,Outbound,Closed Won,9400.0,2024-02-25,2024-03-15,2024-Q1,true,true
O00375,A0457,R022,Partner,Closed Won,8000.0,2024-12-30,2025-02-01,2025-Q1,true,true
O00376,A0547,R003,Referral,Closed Lost,26200.0,2025-04-21,2025-08-16,2025-Q3,false,true
O00377,A0480,R017,Outbound,Closed Lost,299000.0,2025-04-11,2025-09-27,2025-Q3,false,true
O00378,A0238,R009,Inbound,Closed Lost,6900.0,2024-05-27,2024-07-19,2024-Q3,false,true
O00379,A0339,R012,Outbound,Closed Lost,3500.0,2025-04-09,2025-05-24,2025-Q2,false,true
O00380,A0473,R008,Inbound,Closed Won,12100.0,2024-10-16,2024-11-21,2024-Q4,true,true
O00381,A0110,R012,Outbound,Closed Won,4100.0,2025-07-23,2025-09-16,2025-Q3,true,true
O00382,A0424,R009,Outbound,Closed Lost,11200.0,2025-09-27,2025-10-26,2025-Q4,false,true
O00383,A0349,R009,Event,Closed Lost,14800.0,2025-08-28,2025-10-08,2025-Q4,false,true
O00384,A0558,R006,Event,Closed Lost,63800.0,2024-06-26,2024-08-19,2024-Q3,false,true
O00385,A0118,R022,Outbound,Closed Won,7900.0,2025-09-02,2025-10-15,2025-Q4,true,true
O00386,A0316,R013,Event,Closed Lost,60500.0,2024-03-12,2024-05-09,2024-Q2,false,true
O00387,A0336,R018,Partner,Qualification,3900.0,2025-10-22,,2025-Q4,,false
O00388,A0001,R008,Outbound,Closed Won,9800.0,2025-11-07,2025-11-30,2025-Q4,true,true
O00389,A0458,R017,Partner,Closed Lost,175900.0,2024-07-29,2025-01-16,2025-Q1,false,true
O00390,A0446,R012,Outbound,Closed Lost,3100.0,2024-04-01,2024-05-22,2024-Q2,false,true
O00391,A0131,R007,Inbound,Closed Lost,73900.0,2024-03-04,2024-06-04,2024-Q2,false,true
O00392,A0574,R012,Partner,Closed Won,16000.0,2024-04-22,2024-05-24,2024-Q2,true,true
O00393,A0404,R020,Partner,Closed Lost,202100.0,2025-01-26,2025-08-07,2025-Q3,false,true
O00394,A0487,R008,Event,Closed Lost,8800.0,2024-07-11,2024-08-29,2024-Q3,false,true
O00395,A0158,R020,Outbound,Proposal,123000.0,2025-11-17,,2025-Q4,,false
O00396,A0448,R008,Outbound,Closed Lost,12600.0,2024-03-27,2024-04-18,2024-Q2,false,true
O00397,A0436,R022,Outbound,Closed Lost,10600.0,2024-07-03,2024-08-15,2024-Q3,false,true
O00398,A0364,R006,Event,Closed Lost,55500.0,2024-07-09,2024-10-16,2024-Q4,false,true
O00399,A0243,R021,Inbound,Closed Lost,16900.0,2024-10-02,2024-11-11,2024-Q4,false,true
O00400,A0039,R022,Referral,Closed Lost,8500.0,2025-05-09,2025-07-07,2025-Q3,false,true
O00401,A0082,R008,Event,Closed Won,10000.0,2025-06-23,2025-07-24,2025-Q3,true,true
O00402,A0091,R009,Inbound,Closed Lost,14100.0,2025-04-28,2025-06-21,2025-Q2,false,true
O00403,A0553,R020,Referral,Qualification,369100.0,2025-09-19,,2025-Q3,,false
O00404,A0588,R010,Inbound,Closed Lost,77600.0,2025-03-07,2025-06-05,2025-Q2,false,true
O00405,A0037,R022,Partner,Closed Won,14800.0,2024-11-07,2025-01-06,2025-Q1,true,true
O00406,A0593,R004,Partner,Closed Lost,58700.0,2025-08-09,2025-09-29,2025-Q3,false,true
O00407,A0028,R011,Event,Closed Won,4900.0,2025-05-11,2025-05-30,2025-Q2,true,true
O00408,A0259,R008,Partner,Closed Won,7100.0,2025-09-22,2025-10-23,2025-Q4,true,true
O00409,A0179,R022,Inbound,Closed Lost,9700.0,2024-06-03,2024-07-29,2024-Q3,false,true
O00410,A0242,R014,Inbound,Closed Lost,71400.0,2024-07-04,2024-10-24,2024-Q4,false,true
O00411,A0149,R019,Outbound,Closed Lost,64700.0,2024-06-06,2024-09-22,2024-Q3,false,true
O00412,A0451,R024,Inbound,Closed Lost,11700.0,2024-06-20,2024-07-17,2024-Q3,false,true
O00413,A0271,R005,Outbound,Closed Lost,10000.0,2024-02-23,2024-03-18,2024-Q1,false,true
O00414,A0546,R009,Inbound,Closed Lost,13600.0,2025-01-23,2025-03-21,2025-Q1,false,true
O00415,A0446,R002,Outbound,Closed Won,8700.0,2024-10-22,2024-12-03,2024-Q4,true,true
O00416,A0043,R005,Outbound,Closed Lost,8300.0,2025-06-28,2025-08-21,2025-Q3,false,true
O00417,A0280,R012,Outbound,Closed Won,15000.0,2024-10-03,2024-11-03,2024-Q4,true,true
O00418,A0473,R024,Outbound,Closed Lost,13100.0,2024-09-04,2024-11-03,2024-Q4,false,true
O00419,A0185,R012,Inbound,Closed Lost,13100.0,2025-07-14,2025-07-28,2025-Q3,false,true
O00420,A0101,R021,Inbound,Closed Won,9700.0,2024-04-16,2024-06-12,2024-Q2,true,true
O00421,A0198,R017,Event,Closed Lost,98200.0,2024-01-25,2024-05-17,2024-Q2,false,true
O00422,A0223,R022,Event,Closed Won,13600.0,2025-10-15,2025-11-05,2025-Q4,true,true
O00423,A0134,R015,Partner,Closed Lost,11500.0,2025-11-03,2025-12-28,2025-Q4,false,true
O00424,A0260,R011,Referral,Closed Lost,17000.0,2025-04-23,2025-06-18,2025-Q2,false,true
O00425,A0284,R013,Outbound,Prospecting,34000.0,2025-11-14,,2025-Q4,,false
O00426,A0062,R011,Referral,Closed Lost,9600.0,2024-09-28,2024-10-23,2024-Q4,false,true
O00427,A0403,R008,Outbound,Closed Lost,4600.0,2025-10-22,2025-12-06,2025-Q4,false,true
O00428,A0109,R018,Partner,Closed Won,3500.0,2024-09-22,2024-10-12,2024-Q4,true,true
O00429,A0457,R002,Inbound,Closed Won,12800.0,2025-05-24,2025-06-16,2025-Q2,true,true
O00430,A0400,R020,Outbound,Closed Lost,369500.0,2024-06-04,2024-11-25,2024-Q4,false,true
O00431,A0503,R018,Event,Closed Lost,15700.0,2025-03-22,2025-04-30,2025-Q2,false,true
O00432,A0554,R006,Outbound,Closed Lost,77200.0,2024-01-04,2024-04-07,2024-Q2,false,true
O00433,A0581,R021,Partner,Closed Lost,13200.0,2025-01-02,2025-02-06,2025-Q1,false,true
O00434,A0093,R020,Partner,Closed Lost,105700.0,2025-07-01,2025-12-25,2025-Q4,false,true
O00435,A0181,R021,Outbound,Closed Won,12900.0,2024-02-10,2024-03-19,2024-Q1,true,true
O00436,A0110,R024,Partner,Closed Lost,4300.0,2025-01-02,2025-02-16,2025-Q1,false,true
O00437,A0144,R017,Outbound,Closed Lost,310300.0,2024-07-16,2024-10-20,2024-Q4,false,true
O00438,A0065,R021,Event,Closed Lost,10500.0,2025-10-20,2025-11-22,2025-Q4,false,true
O00439,A0017,R017,Outbound,Closed Lost,188100.0,2024-12-13,2025-03-27,2025-Q1,false,true
O00440,A0217,R024,Inbound,Closed Lost,9900.0,2025-11-14,2025-12-31,2025-Q4,false,true
O00441,A0594,R009,Inbound,Closed Lost,14000.0,2024-03-14,2024-03-30,2024-Q1,false,true
O00442,A0047,R009,Referral,Closed Lost,3200.0,2025-10-26,2025-11-17,2025-Q4,false,true
O00443,A0100,R014,Event,Closed Won,69800.0,2025-09-17,2025-11-22,2025-Q4,true,true
O00444,A0117,R018,Outbound,Closed Lost,6300.0,2025-09-01,2025-10-24,2025-Q4,false,true
O00445,A0412,R020,Referral,Closed Lost,254700.0,2024-05-03,2024-12-26,2024-Q4,false,true
O00446,A0219,R001,Inbound,Closed Won,38800.0,2025-08-30,2025-11-05,2025-Q4,true,true
O00447,A0426,R008,Outbound,Closed Won,5500.0,2025-01-13,2025-03-03,2025-Q1,true,true
O00448,A0137,R003,Inbound,Prospecting,66200.0,2025-10-09,,2025-Q4,,false
O00449,A0092,R023,Event,Closed Lost,43800.0,2025-08-30,2025-11-19,2025-Q4,false,true
O00450,A0130,R009,Inbound,Closed Lost,7100.0,2024-05-26,2024-07-19,2024-Q3,false,true
O00451,A0179,R022,Referral,Closed Lost,5700.0,2024-02-08,2024-03-31,2024-Q1,false,true
O00452,A0309,R012,Referral,Closed Won,11400.0,2025-03-04,2025-03-18,2025-Q1,true,true
O00453,A0098,R022,Partner,Closed Lost,10600.0,2025-01-05,2025-02-22,2025-Q1,false,true
O00454,A0214,R020,Event,Closed Won,116100.0,2024-02-24,2024-07-12,2024-Q3,true,true
O00455,A0486,R018,Partner,Closed Won,13100.0,2024-06-29,2024-07-23,2024-Q3,true,true
O00456,A0292,R009,Partner,Closed Lost,8000.0,2025-03-21,2025-04-20,2025-Q2,false,true
O00457,A0045,R003,Outbound,Closed Lost,28900.0,2024-02-23,2024-06-15,2024-Q2,false,true
O00458,A0119,R005,Outbound,Closed Lost,9700.0,2024-08-28,2024-10-27,2024-Q4,false,true
O00459,A0334,R009,Outbound,Closed Won,6400.0,2024-04-22,2024-05-26,2024-Q2,true,true
O00460,A0205,R013,Event,Closed Lost,47200.0,2024-08-13,2024-10-06,2024-Q4,false,true
O00461,A0149,R006,Outbound,Prospecting,29000.0,2025-09-16,,2025-Q3,,false
O00462,A0277,R009,Inbound,Closed Lost,3500.0,2024-12-09,2024-12-31,2024-Q4,false,true
O00463,A0114,R018,Event,Closed Lost,5600.0,2025-04-14,2025-05-24,2025-Q2,false,true
O00464,A0161,R024,Inbound,Closed Lost,11700.0,2025-09-18,2025-10-12,2025-Q4,false,true
O00465,A0422,R021,Inbound,Closed Lost,11900.0,2025-05-15,2025-06-11,2025-Q2,false,true
O00466,A0439,R017,Referral,Closed Lost,219000.0,2024-09-10,2025-03-02,2025-Q1,false,true
O00467,A0153,R019,Outbound,Closed Won,78800.0,2024-01-06,2024-04-13,2024-Q2,true,true
O00468,A0517,R001,Partner,Closed Lost,42400.0,2025-03-11,2025-07-01,2025-Q3,false,true
O00469,A0101,R018,Partner,Closed Lost,4200.0,2025-05-22,2025-06-20,2025-Q2,false,true
O00470,A0417,R006,Inbound,Closed Lost,36300.0,2024-05-15,2024-08-13,2024-Q3,false,true
O00471,A0492,R024,Partner,Closed Lost,13500.0,2024-11-08,2024-12-02,2024-Q4,false,true
O00472,A0025,R018,Event,Closed Lost,16100.0,2025-04-19,2025-05-11,2025-Q2,false,true
O00473,A0380,R023,Event,Closed Won,71300.0,2025-04-20,2025-06-04,2025-Q2,true,true
O00474,A0341,R021,Referral,Closed Won,9400.0,2024-02-03,2024-03-06,2024-Q1,true,true
O00475,A0556,R019,Referral,Closed Lost,56500.0,2024-07-31,2024-09-24,2024-Q3,false,true
O00476,A0528,R020,Inbound,Closed Lost,202500.0,2024-02-22,2024-06-19,2024-Q2,false,true
O00477,A0376,R004,Inbound,Closed Lost,61700.0,2025-10-25,2026-02-18,2026-Q1,false,true
O00478,A0343,R009,Partner,Closed Lost,12700.0,2025-07-06,2025-07-27,2025-Q3,false,true
O00479,A0215,R006,Outbound,Closed Lost,73700.0,2024-11-24,2025-02-22,2025-Q1,false,true
O00480,A0056,R017,Event,Closed Lost,224800.0,2025-01-16,2025-07-13,2025-Q3,false,true
O00481,A0482,R016,Partner,Proposal,73800.0,2025-11-25,,2025-Q4,,false
O00482,A0068,R006,Inbound,Closed Lost,23000.0,2025-04-13,2025-06-08,2025-Q2,false,true
O00483,A0079,R005,Inbound,Closed Won,4700.0,2024-06-17,2024-07-18,2024-Q3,true,true
O00484,A0210,R016,Outbound,Closed Lost,36200.0,2025-10-04,2025-11-20,2025-Q4,false,true
O00485,A0136,R014,Inbound,Closed Lost,45500.0,2024-12-21,2025-03-29,2025-Q1,false,true
O00486,A0065,R002,Outbound,Closed Lost,12700.0,2024-08-25,2024-10-11,2024-Q4,false,true
O00487,A0335,R014,Event,Prospecting,70200.0,2025-08-30,,2025-Q3,,false
O00488,A0176,R020,Event,Closed Lost,199000.0,2024-08-20,2025-03-21,2025-Q1,false,true
O00489,A0152,R012,Inbound,Closed Lost,17300.0,2024-10-18,2024-11-30,2024-Q4,false,true
O00490,A0549,R011,Partner,Closed Lost,15600.0,2024-07-05,2024-07-30,2024-Q3,false,true
O00491,A0158,R017,Inbound,Closed Lost,93200.0,2024-08-31,2024-12-28,2024-Q4,false,true
O00492,A0267,R012,Inbound,Closed Won,11400.0,2024-07-07,2024-08-03,2024-Q3,true,true
O00493,A0353,R004,Inbound,Closed Won,51500.0,2025-01-16,2025-04-28,2025-Q2,true,true
O00494,A0026,R015,Inbound,Closed Lost,17200.0,2025-05-26,2025-06-18,2025-Q2,false,true
O00495,A0560,R021,Inbound,Closed Lost,13600.0,2024-12-05,2025-01-29,2025-Q1,false,true
O00496,A0588,R023,Inbound,Closed Lost,63200.0,2024-05-30,2024-09-24,2024-Q3,false,true
O00497,A0116,R018,Inbound,Closed Won,13200.0,2024-02-11,2024-03-04,2024-Q1,true,true
O00498,A0226,R018,Inbound,Closed Lost,7900.0,2024-12-31,2025-01-19,2025-Q1,false,true
O00499,A0540,R009,Outbound,Closed Lost,3300.0,2024-10-11,2024-11-06,2024-Q4,false,true
O00500,A0090,R016,Outbound,Closed Lost,48400.0,2025-02-07,2025-04-17,2025-Q2,false,true
O00501,A0058,R024,Outbound,Closed Lost,5200.0,2025-01-04,2025-02-12,2025-Q1,false,true
O00502,A0382,R002,Event,Closed Lost,8300.0,2024-10-18,2024-11-23,2024-Q4,false,true
O00503,A0090,R006,Event,Closed Lost,67800.0,2025-03-30,2025-07-06,2025-Q3,false,true
O00504,A0435,R015,Inbound,Closed Won,12000.0,2024-05-22,2024-07-12,2024-Q3,true,true
O00505,A0538,R012,Outbound,Closed Won,14300.0,2024-03-08,2024-04-28,2024-Q2,true,true
O00506,A0280,R015,Referral,Closed Lost,9900.0,2024-06-28,2024-08-16,2024-Q3,false,true
O00507,A0205,R004,Event,Closed Won,52300.0,2025-01-25,2025-04-17,2025-Q2,true,true
O00508,A0600,R011,Event,Closed Won,14100.0,2025-05-20,2025-07-08,2025-Q3,true,true
O00509,A0158,R020,Inbound,Closed Lost,119700.0,2024-11-03,2025-06-01,2025-Q2,false,true
O00510,A0184,R014,Outbound,Negotiation,19800.0,2025-10-22,,2025-Q4,,false
O00511,A0371,R019,Partner,Closed Won,45000.0,2025-05-07,2025-09-01,2025-Q3,true,true
O00512,A0123,R012,Inbound,Closed Lost,11600.0,2025-06-08,2025-08-07,2025-Q3,false,true
O00513,A0060,R008,Inbound,Closed Won,16200.0,2024-11-23,2025-01-05,2025-Q1,true,true
O00514,A0280,R012,Inbound,Closed Lost,16700.0,2025-03-05,2025-04-28,2025-Q2,false,true
O00515,A0543,R017,Inbound,Closed Won,325300.0,2025-06-10,2025-10-27,2025-Q4,true,true
O00516,A0172,R016,Inbound,Closed Lost,69300.0,2024-11-26,2025-02-19,2025-Q1,false,true
O00517,A0372,R017,Event,Prospecting,192500.0,2025-07-01,,2025-Q3,,false
O00518,A0422,R012,Event,Closed Lost,6300.0,2024-06-15,2024-07-05,2024-Q3,false,true
